"","councils","years"
"20413","A642",2005
"20414","A642",2005
"20415","A642",2005
"20416","A642",2005
"20417","A642",2005
"20418","A642",2005
"20419","A642",2005
"20420","A642",2005
"20421","A642",2005
"20422","A642",2005
"20423","A642",2005
"20424","A642",2005
"20425","A642",2005
"20426","A642",2005
"20427","A642",2005
"20428","A642",2005
"20429","A642",2005
"20430","A642",2005
"20431","A642",2005
"20432","A642",2005
"20433","A642",2005
"20434","A642",2005
"20435","A642",2005
"20436","A642",2005
"20437","A642",2005
"20438","A642",2005
"20439","A642",2005
"20440","A642",2005
"20441","A642",2005
"20442","A642",2005
"20443","A642",2005
"20444","A642",2005
"20445","A642",2005
"20446","A642",2005
"20447","A642",2005
"20448","A642",2005
"20449","A642",2005
"20450","A642",2005
"20451","A642",2005
"20452","A642",2005
"20453","A642",2005
"20454","A642",2005
"20455","A642",2005
"20456","A642",2005
"20457","A642",2005
"20458","A642",2005
"20459","A642",2005
"20460","A642",2005
"20461","A642",2005
"20462","A642",2005
"20463","A642",2005
"20464","A642",2005
"20465","A642",2005
"20466","A642",2005
"20467","A642",2005
"20468","A642",2005
"20469","A642",2005
"20470","A642",2005
"20471","A642",2005
"20472","A642",2005
"20473","A642",2005
"20474","A642",2005
"20475","A642",2005
"20476","A642",2005
"20477","A642",2005
"20478","A642",2005
"20479","A642",2005
"20480","A642",2005
"20481","A642",2005
"20482","A642",2005
"20483","A642",2005
"20484","A642",2005
"20485","A642",2005
"20486","A642",2005
"20487","A642",2005
"20488","A642",2005
"20489","A642",2005
"20490","A642",2005
"20491","A642",2005
"20492","A642",2005
"20493","A642",2005
"20494","A642",2005
"20495","A642",2005
"20496","A642",2005
"20497","A642",2005
"20498","A642",2005
"20499","A642",2005
"20500","A642",2005
"20501","A642",2005
"20502","A650",2005
"20503","A650",2005
"20504","A650",2005
"20505","A650",2005
"20506","A650",2005
"20507","A650",2005
"20508","A650",2005
"20509","A650",2005
"20510","A650",2005
"20511","A650",2005
"20512","A650",2005
"20513","A650",2005
"20514","A650",2005
"20515","A650",2005
"20516","A650",2005
"20517","A650",2005
"20518","A650",2005
"20519","A650",2005
"20520","A650",2005
"20521","A658",2005
"20522","A658",2005
"20523","A658",2005
"20524","A658",2005
"20525","A658",2005
"20526","A658",2005
"20527","A658",2005
"20528","A658",2005
"20529","A658",2005
"20530","A658",2005
"20531","A658",2005
"20532","A658",2005
"20533","A658",2005
"20534","A658",2005
"20535","A658",2005
"20536","A658",2005
"20537","A658",2005
"20538","A658",2005
"20539","A658",2005
"20540","A658",2005
"20541","A658",2005
"20542","A658",2005
"20543","A658",2005
"20544","A658",2005
"20545","A658",2005
"20546","A658",2005
"20547","A658",2005
"20548","A658",2005
"20549","A658",2005
"20550","A658",2005
"20551","A658",2005
"20552","A658",2005
"20553","A658",2005
"20554","A658",2005
"20555","A658",2005
"20556","A658",2005
"20557","A658",2005
"20558","A658",2005
"20559","A658",2005
"20560","A658",2005
"20561","A658",2005
"20562","A658",2005
"20563","A658",2005
"20564","A658",2005
"20565","A658",2005
"20566","A658",2005
"20567","A658",2005
"20568","A658",2005
"20569","A658",2005
"20570","A658",2005
"20571","A658",2005
"20572","A658",2005
"20573","A658",2005
"20574","A658",2005
"20575","A658",2005
"20576","A658",2005
"20577","A658",2005
"20578","A658",2005
"20579","A658",2005
"20580","A658",2005
"20581","A658",2005
"20582","A658",2005
"20583","A658",2005
"20584","A658",2005
"20585","A658",2005
"20586","A658",2005
"20587","A658",2005
"20588","A658",2005
"20589","A658",2005
"20590","A658",2005
"20591","A658",2005
"20592","A658",2005
"20593","A658",2005
"20594","A658",2005
"20595","A658",2005
"20596","A658",2005
"20597","A658",2005
"20598","A658",2005
"20599","A658",2005
"20600","A658",2005
"20601","A658",2005
"20602","A658",2005
"20603","A658",2005
"20604","A658",2005
"20605","A658",2005
"20606","A658",2005
"20607","A658",2005
"20608","A658",2005
"20609","A658",2005
"20610","A658",2005
"20611","A658",2005
"20612","A658",2005
"20613","A658",2005
"20614","A658",2005
"20615","A658",2005
"20616","A658",2005
"20617","A658",2005
"20618","A658",2005
"20619","A658",2005
"20620","A658",2005
"20621","A658",2005
"20622","A658",2005
"20623","A658",2005
"20624","A658",2005
"20625","A658",2005
"20626","A658",2005
"20627","A658",2005
"20628","A658",2005
"20629","A658",2005
"20630","A658",2005
"20631","A658",2005
"20632","A658",2005
"20633","A658",2005
"20634","A658",2005
"20635","A658",2005
"20636","A658",2005
"20637","A658",2005
"20638","A658",2005
"20639","A658",2005
"20640","A658",2005
"20641","A658",2005
"20642","A658",2005
"20643","A658",2005
"20644","A658",2005
"20645","A658",2005
"20646","A658",2005
"20647","A658",2005
"20648","A658",2005
"20649","A658",2005
"20650","A658",2005
"20651","A658",2005
"20652","A658",2005
"20653","A658",2005
"20654","A658",2005
"20655","A658",2005
"20656","A658",2005
"20657","A658",2005
"20658","A658",2005
"20659","A658",2005
"20660","A658",2005
"20661","A658",2005
"20662","A658",2005
"20663","A658",2005
"20664","A658",2005
"20665","A658",2005
"20666","A658",2005
"20667","A658",2005
"20668","A658",2005
"20669","A658",2005
"20670","A658",2005
"20671","A658",2005
"20672","A658",2005
"20673","A658",2005
"20674","A658",2005
"20675","A658",2005
"20676","A658",2005
"20677","A658",2005
"20678","A658",2005
"20679","A658",2005
"20680","A658",2005
"20681","A658",2005
"20682","A658",2005
"20683","A658",2005
"20684","A658",2005
"20685","A658",2005
"20686","A658",2005
"20687","A658",2005
"20688","A658",2005
"20689","A658",2005
"20690","A658",2005
"20691","A658",2005
"20692","A658",2005
"20693","A658",2005
"20694","A658",2005
"20695","A658",2005
"20696","A658",2005
"20697","A658",2005
"20698","A658",2005
"20699","A658",2005
"20700","A658",2005
"20701","A658",2005
"20702","A658",2005
"20703","A658",2005
"20704","A658",2005
"20705","A658",2005
"20706","A658",2005
"20707","A658",2005
"20708","A658",2005
"20709","A658",2005
"20710","A658",2005
"20711","A658",2005
"20712","A658",2005
"20713","A658",2005
"20714","A658",2005
"20715","A658",2005
"20716","A658",2005
"20717","A658",2005
"20718","A658",2005
"20719","A658",2005
"20720","A658",2005
"20721","A658",2005
"20722","A658",2005
"20723","A658",2005
"20724","A658",2005
"20725","A658",2005
"20726","A658",2005
"20727","A658",2005
"20728","A658",2005
"20729","A658",2005
"20730","A658",2005
"20731","A658",2005
"20732","A658",2005
"20733","A658",2005
"20734","A658",2005
"20735","A658",2005
"20736","A658",2005
"20737","A658",2005
"20738","A658",2005
"20739","A658",2005
"20740","A658",2005
"20741","A658",2005
"20742","A658",2005
"20743","A658",2005
"20744","A658",2005
"20745","A658",2005
"20746","A658",2005
"20747","A658",2005
"20748","A658",2005
"20749","A658",2005
"20750","A658",2005
"20751","A658",2005
"20752","A658",2005
"20753","A658",2005
"20754","A658",2005
"20755","A658",2005
"20756","A658",2005
"20757","A658",2005
"20758","A658",2005
"20759","A658",2005
"20760","A658",2005
"20761","A658",2005
"20762","A658",2005
"20763","A658",2005
"20764","A658",2005
"20765","A658",2005
"20766","A658",2005
"20767","A658",2005
"20768","A658",2005
"20769","A658",2005
"20770","A658",2005
"20771","A658",2005
"20772","A658",2005
"20773","A658",2005
"20774","A658",2005
"20775","A658",2005
"20776","A658",2005
"20777","A658",2005
"20778","A658",2005
"20779","A658",2005
"20780","A658",2005
"20781","A658",2005
"20782","A658",2005
"20783","A658",2005
"20784","A658",2005
"20785","A658",2005
"20786","A658",2005
"20787","A658",2005
"20788","A658",2005
"20789","A658",2005
"20790","A658",2005
"20791","A658",2005
"20792","A658",2005
"20793","A658",2005
"20794","A658",2005
"20795","A658",2005
"20796","A658",2005
"20797","A658",2005
"20798","A658",2005
"20799","A658",2005
"20800","A658",2005
"20801","A658",2005
"20802","A658",2005
"20803","A658",2005
"20804","A658",2005
"20805","A658",2005
"20806","A658",2005
"20807","A658",2005
"20808","A658",2005
"20809","A658",2005
"20810","A658",2005
"20811","A658",2005
"20812","A658",2005
"20813","A658",2005
"20814","A658",2005
"20815","A658",2005
"20816","A658",2005
"20817","A658",2005
"20818","A658",2005
"20819","A658",2005
"20820","A658",2005
"20821","A658",2005
"20822","A658",2005
"20823","A658",2005
"20824","A658",2005
"20825","A658",2005
"20826","A658",2005
"20827","A658",2005
"20828","A658",2005
"20829","A658",2005
"20830","A658",2005
"20831","A658",2005
"20832","A658",2005
"20833","A658",2005
"20834","A658",2005
"20835","A658",2005
"20836","A658",2005
"20837","A658",2005
"20838","A658",2005
"20839","A658",2005
"20840","A658",2005
"20841","A658",2005
"20842","A658",2005
"20843","A658",2005
"20844","A658",2005
"20845","A658",2005
"20846","A658",2005
"20847","A658",2005
"20848","A658",2005
"20849","A658",2005
"20850","A658",2005
"20851","A658",2005
"20852","A658",2005
"20853","A666",2005
"20854","A666",2005
"20855","A666",2005
"20856","A666",2005
"20857","A666",2005
"20858","A666",2005
"20859","A666",2005
"20860","A666",2005
"20861","A666",2005
"20862","A666",2005
"20863","A666",2005
"20864","A666",2005
"20865","A666",2005
"20866","A666",2005
"20867","A666",2005
"20868","A666",2005
"20869","A666",2005
"20870","A666",2005
"20871","A666",2005
"20872","A666",2005
"20873","A666",2005
"20874","A666",2005
"20875","A666",2005
"20876","A666",2005
"20877","A666",2005
"20878","A666",2005
"20879","A666",2005
"20880","A666",2005
"20881","A666",2005
"20882","A666",2005
"20883","A666",2005
"20884","A666",2005
"20885","A666",2005
"20886","A666",2005
"20887","A666",2005
"20888","A666",2005
"20889","A666",2005
"20890","A666",2005
"20891","A666",2005
"20892","A666",2005
"20893","A666",2005
"20894","A666",2005
"20895","A666",2005
"20896","A666",2005
"20897","A666",2005
"20898","A666",2005
"20899","A666",2005
"20900","A666",2005
"20901","A666",2005
"20902","A666",2005
"20903","A666",2005
"20904","A666",2005
"20905","A666",2005
"20906","A666",2005
"20907","A666",2005
"20908","A666",2005
"20909","A666",2005
"20910","A666",2005
"20911","A666",2005
"20912","A666",2005
"20913","A666",2005
"20914","A666",2005
"20915","A666",2005
"20916","A666",2005
"20917","A666",2005
"20918","A666",2005
"20919","A666",2005
"20920","A674",2005
"20921","A674",2005
"20922","A682",2005
"20923","A682",2005
"20924","A682",2005
"20925","A682",2005
"20926","A682",2005
"20927","A682",2005
"20928","A682",2005
"20929","A682",2005
"20930","A682",2005
"20931","A682",2005
"20932","A682",2005
"20933","A682",2005
"20934","A682",2005
"20935","A682",2005
"20936","A682",2005
"20937","A682",2005
"20938","A682",2005
"20939","A682",2005
"20940","A682",2005
"20941","A682",2005
"20942","A682",2005
"20943","A682",2005
"20944","A682",2005
"20945","A682",2005
"20946","A682",2005
"20947","A682",2005
"20948","A682",2005
"20949","A682",2005
"20950","A682",2005
"20951","A682",2005
"20952","A682",2005
"20953","A682",2005
"20954","A682",2005
"20955","A682",2005
"20956","A682",2005
"20957","A716",2005
"20958","A716",2005
"20959","A716",2005
"20960","A716",2005
"20961","A716",2005
"20962","A716",2005
"20963","A716",2005
"20964","A716",2005
"20965","A716",2005
"20966","A716",2005
"20967","A716",2005
"20968","A716",2005
"20969","A716",2005
"20970","A716",2005
"20971","A716",2005
"20972","A716",2005
"20973","A716",2005
"20974","A716",2005
"20975","A716",2005
"20976","A716",2005
"20977","A716",2005
"20978","A716",2005
"20979","A716",2005
"20980","A716",2005
"20981","A716",2005
"20982","A716",2005
"20983","A716",2005
"20984","A716",2005
"20985","A716",2005
"20986","A716",2005
"20987","A716",2005
"20988","A716",2005
"20989","A716",2005
"20990","A716",2005
"20991","A716",2005
"20992","A716",2005
"20993","A716",2005
"20994","A716",2005
"20995","A716",2005
"20996","A716",2005
"20997","A716",2005
"20998","A716",2005
"20999","A716",2005
"21000","A716",2005
"21001","A716",2005
"21002","A716",2005
"21003","A716",2005
"21004","A716",2005
"21005","A716",2005
"21006","A716",2005
"21007","A716",2005
"21008","A716",2005
"21009","A716",2005
"21010","A716",2005
"21011","A716",2005
"21012","A716",2005
"21013","A716",2005
"21014","A733",2005
"21015","A733",2005
"21016","A733",2005
"21017","A733",2005
"21018","A733",2005
"21019","A733",2005
"21020","A733",2005
"21021","A733",2005
"21022","A733",2005
"21023","A733",2005
"21024","A733",2005
"21025","A733",2005
"21026","A733",2005
"21027","A733",2005
"21028","A733",2005
"21029","A733",2005
"21030","A733",2005
"21031","A733",2005
"21032","A733",2005
"21033","A733",2005
"21034","A733",2005
"21035","A733",2005
"21036","A733",2005
"21037","A733",2005
"21038","A733",2005
"21039","A733",2005
"21040","A733",2005
"21041","A733",2005
"21042","A733",2005
"21043","A733",2005
"21044","A733",2005
"21045","A733",2005
"21046","A733",2005
"21047","A733",2005
"21048","A733",2005
"21049","A733",2005
"21050","A733",2005
"21051","A733",2005
"21052","A733",2005
"21053","A733",2005
"21054","A733",2005
"21055","A733",2005
"21056","A733",2005
"21057","A733",2005
"21058","A733",2005
"21059","A733",2005
"21060","A733",2005
"21061","A733",2005
"21062","A733",2005
"21063","A733",2005
"21064","A733",2005
"21065","A733",2005
"21066","A733",2005
"21067","A733",2005
"21068","A733",2005
"21069","A733",2005
"21070","A733",2005
"21071","A733",2005
"21072","A733",2005
"21073","A733",2005
"21074","A733",2005
"21075","A733",2005
"21076","A733",2005
"21077","A733",2005
"21078","A733",2005
"21079","A733",2005
"21080","A733",2005
"21081","A733",2005
"21082","A733",2005
"21083","A733",2005
"21084","A733",2005
"21085","A733",2005
"21086","A733",2005
"21087","A733",2005
"21088","A733",2005
"21089","A733",2005
"21090","A733",2005
"21091","A733",2005
"21092","A733",2005
"21093","A733",2005
"21094","A733",2005
"21095","A733",2005
"21096","A733",2005
"21097","A733",2005
"21098","A733",2005
"21099","A733",2005
"21100","A733",2005
"21101","A733",2005
"21102","A733",2005
"21103","A733",2005
"21104","A733",2005
"21105","A733",2005
"21106","A733",2005
"21107","A733",2005
"21108","A733",2005
"21109","A733",2005
"21110","A733",2005
"21111","A733",2005
"21112","A733",2005
"21113","A733",2005
"21114","A733",2005
"21115","A733",2005
"21116","A733",2005
"21117","A733",2005
"21118","A733",2005
"21119","A733",2005
"21120","A733",2005
"21121","A733",2005
"21122","A733",2005
"21123","A733",2005
"21124","A733",2005
"21125","A733",2005
"21126","A733",2005
"21127","A733",2005
"21128","A733",2005
"21129","A733",2005
"21130","A733",2005
"21131","A733",2005
"21132","A733",2005
"21133","A733",2005
"21134","A733",2005
"21135","A733",2005
"21136","A733",2005
"21137","A733",2005
"21138","A733",2005
"21139","A733",2005
"21140","A733",2005
"21141","A733",2005
"21142","A733",2005
"21143","A733",2005
"21144","A733",2005
"21145","A733",2005
"21146","A733",2005
"21147","A733",2005
"21148","A733",2005
"21149","A733",2005
"21150","A733",2005
"21151","A733",2005
"21152","A733",2005
"21153","A733",2005
"21154","A892",2005
"21155","A892",2005
"21156","A892",2005
