Cod Municipio;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
3133600;3 - Sudeste;31;Minas Gerais;Itapeva;9682;2 - 5001 até 10000
3133709;3 - Sudeste;31;Minas Gerais;Itatiaiuçu;11037;3 - 10001 até 20000
3133758;3 - Sudeste;31;Minas Gerais;Itaú de Minas;16014;3 - 10001 até 20000
3133808;3 - Sudeste;31;Minas Gerais;Itaúna;92561;5 - 50001 até 100000
3133907;3 - Sudeste;31;Minas Gerais;Itaverava;5470;2 - 5001 até 10000
3134004;3 - Sudeste;31;Minas Gerais;Itinga;14956;3 - 10001 até 20000
3134103;3 - Sudeste;31;Minas Gerais;Itueta;6039;2 - 5001 até 10000
3134202;3 - Sudeste;31;Minas Gerais;Ituiutaba;104067;6 - 100001 até 500000
3134301;3 - Sudeste;31;Minas Gerais;Itumirim;6048;2 - 5001 até 10000
3134400;3 - Sudeste;31;Minas Gerais;Iturama;38822;4 - 20001 até 50000
3134509;3 - Sudeste;31;Minas Gerais;Itutinga;3809;1 - Até 5000
3134608;3 - Sudeste;31;Minas Gerais;Jaboticatubas;19858;3 - 10001 até 20000
3134707;3 - Sudeste;31;Minas Gerais;Jacinto;12329;3 - 10001 até 20000
3134806;3 - Sudeste;31;Minas Gerais;Jacuí;7681;2 - 5001 até 10000
3134905;3 - Sudeste;31;Minas Gerais;Jacutinga;25684;4 - 20001 até 50000
3135001;3 - Sudeste;31;Minas Gerais;Jaguaraçu;3124;1 - Até 5000
3135050;3 - Sudeste;31;Minas Gerais;Jaíba;38413;4 - 20001 até 50000
3135076;3 - Sudeste;31;Minas Gerais;Jampruca;5378;2 - 5001 até 10000
3135100;3 - Sudeste;31;Minas Gerais;Janaúba;71265;5 - 50001 até 100000
3135209;3 - Sudeste;31;Minas Gerais;Januária;67628;5 - 50001 até 100000
3135308;3 - Sudeste;31;Minas Gerais;Japaraíba;4314;1 - Até 5000
3135357;3 - Sudeste;31;Minas Gerais;Japonvar;8556;2 - 5001 até 10000
3135407;3 - Sudeste;31;Minas Gerais;Jeceaba;4973;1 - Até 5000
3135456;3 - Sudeste;31;Minas Gerais;Jenipapo de Minas;7645;2 - 5001 até 10000
3135506;3 - Sudeste;31;Minas Gerais;Jequeri;12460;3 - 10001 até 20000
3135605;3 - Sudeste;31;Minas Gerais;Jequitaí;7597;2 - 5001 até 10000
3135704;3 - Sudeste;31;Minas Gerais;Jequitibá;5215;2 - 5001 até 10000
3135803;3 - Sudeste;31;Minas Gerais;Jequitinhonha;25305;4 - 20001 até 50000
3135902;3 - Sudeste;31;Minas Gerais;Jesuânia;4795;1 - Até 5000
3136009;3 - Sudeste;31;Minas Gerais;Joaíma;15410;3 - 10001 até 20000
3136108;3 - Sudeste;31;Minas Gerais;Joanésia;4674;1 - Até 5000
3136207;3 - Sudeste;31;Minas Gerais;João Monlevade;79387;5 - 50001 até 100000
3136306;3 - Sudeste;31;Minas Gerais;João Pinheiro;48561;4 - 20001 até 50000
3136405;3 - Sudeste;31;Minas Gerais;Joaquim Felício;4662;1 - Até 5000
3136504;3 - Sudeste;31;Minas Gerais;Jordânia;10780;3 - 10001 até 20000
3136520;3 - Sudeste;31;Minas Gerais;José Gonçalves de Minas;4516;1 - Até 5000
3136553;3 - Sudeste;31;Minas Gerais;José Raydan;4938;1 - Até 5000
3136579;3 - Sudeste;31;Minas Gerais;Josenópolis;4844;1 - Até 5000
3136603;3 - Sudeste;31;Minas Gerais;Nova União;5718;2 - 5001 até 10000
3136652;3 - Sudeste;31;Minas Gerais;Juatuba;26484;4 - 20001 até 50000
3136702;3 - Sudeste;31;Minas Gerais;Juiz de Fora;564310;7 - Maior que 500000
3136801;3 - Sudeste;31;Minas Gerais;Juramento;4316;1 - Até 5000
3136900;3 - Sudeste;31;Minas Gerais;Juruaia;10441;3 - 10001 até 20000
3136959;3 - Sudeste;31;Minas Gerais;Juvenília;5733;2 - 5001 até 10000
3137007;3 - Sudeste;31;Minas Gerais;Ladainha;18026;3 - 10001 até 20000
3137106;3 - Sudeste;31;Minas Gerais;Lagamar;7627;2 - 5001 até 10000
3137205;3 - Sudeste;31;Minas Gerais;Lagoa da Prata;51601;5 - 50001 até 100000
3137304;3 - Sudeste;31;Minas Gerais;Lagoa dos Patos;4124;1 - Até 5000
3137403;3 - Sudeste;31;Minas Gerais;Lagoa Dourada;12953;3 - 10001 até 20000
3137502;3 - Sudeste;31;Minas Gerais;Lagoa Formosa;17991;3 - 10001 até 20000
3137536;3 - Sudeste;31;Minas Gerais;Lagoa Grande;9454;2 - 5001 até 10000
3137601;3 - Sudeste;31;Minas Gerais;Lagoa Santa;63359;5 - 50001 até 100000
3137700;3 - Sudeste;31;Minas Gerais;Lajinha;19928;3 - 10001 até 20000
3137809;3 - Sudeste;31;Minas Gerais;Lambari;20719;4 - 20001 até 50000
3137908;3 - Sudeste;31;Minas Gerais;Lamim;3404;1 - Até 5000
3138005;3 - Sudeste;31;Minas Gerais;Laranjal;6786;2 - 5001 até 10000
3138104;3 - Sudeste;31;Minas Gerais;Lassance;6522;2 - 5001 até 10000
3138203;3 - Sudeste;31;Minas Gerais;Lavras;102728;6 - 100001 até 500000
3138302;3 - Sudeste;31;Minas Gerais;Leandro Ferreira;3233;1 - Até 5000
3138351;3 - Sudeste;31;Minas Gerais;Leme do Prado;4915;1 - Até 5000
3138401;3 - Sudeste;31;Minas Gerais;Leopoldina;52532;5 - 50001 até 100000
3138500;3 - Sudeste;31;Minas Gerais;Liberdade;5109;2 - 5001 até 10000
3138609;3 - Sudeste;31;Minas Gerais;Lima Duarte;16671;3 - 10001 até 20000
3138625;3 - Sudeste;31;Minas Gerais;Limeira do Oeste;7481;2 - 5001 até 10000
3138658;3 - Sudeste;31;Minas Gerais;Lontra;9008;2 - 5001 até 10000
3138674;3 - Sudeste;31;Minas Gerais;Luisburgo;6275;2 - 5001 até 10000
3138682;3 - Sudeste;31;Minas Gerais;Luislândia;6680;2 - 5001 até 10000
3138708;3 - Sudeste;31;Minas Gerais;Luminárias;5454;2 - 5001 até 10000
3138807;3 - Sudeste;31;Minas Gerais;Luz;18172;3 - 10001 até 20000
3138906;3 - Sudeste;31;Minas Gerais;Machacalis;7110;2 - 5001 até 10000
3139003;3 - Sudeste;31;Minas Gerais;Machado;41844;4 - 20001 até 50000
3139102;3 - Sudeste;31;Minas Gerais;Madre de Deus de Minas;5087;2 - 5001 até 10000
3139201;3 - Sudeste;31;Minas Gerais;Malacacheta;18700;3 - 10001 até 20000
3139250;3 - Sudeste;31;Minas Gerais;Mamonas;6532;2 - 5001 até 10000
3139300;3 - Sudeste;31;Minas Gerais;Manga;18594;3 - 10001 até 20000
3139409;3 - Sudeste;31;Minas Gerais;Manhuaçu;89256;5 - 50001 até 100000
3139508;3 - Sudeste;31;Minas Gerais;Manhumirim;22608;4 - 20001 até 50000
3139607;3 - Sudeste;31;Minas Gerais;Mantena;27640;4 - 20001 até 50000
3139706;3 - Sudeste;31;Minas Gerais;Maravilhas;7904;2 - 5001 até 10000
3139805;3 - Sudeste;31;Minas Gerais;Mar de Espanha;12725;3 - 10001 até 20000
3139904;3 - Sudeste;31;Minas Gerais;Maria da Fé;14136;3 - 10001 até 20000
3140001;3 - Sudeste;31;Minas Gerais;Mariana;60142;5 - 50001 até 100000
3140100;3 - Sudeste;31;Minas Gerais;Marilac;4134;1 - Até 5000
3140159;3 - Sudeste;31;Minas Gerais;Mário Campos;15207;3 - 10001 até 20000
3140209;3 - Sudeste;31;Minas Gerais;Maripá de Minas;2959;1 - Até 5000
3140308;3 - Sudeste;31;Minas Gerais;Marliéria;4044;1 - Até 5000
3140407;3 - Sudeste;31;Minas Gerais;Marmelópolis;2784;1 - Até 5000
3140506;3 - Sudeste;31;Minas Gerais;Martinho Campos;13330;3 - 10001 até 20000
3140530;3 - Sudeste;31;Minas Gerais;Martins Soares;8299;2 - 5001 até 10000
3140555;3 - Sudeste;31;Minas Gerais;Mata Verde;8526;2 - 5001 até 10000
3140605;3 - Sudeste;31;Minas Gerais;Materlândia;4482;1 - Até 5000
3140704;3 - Sudeste;31;Minas Gerais;Mateus Leme;30798;4 - 20001 até 50000
3140803;3 - Sudeste;31;Minas Gerais;Matias Barbosa;14385;3 - 10001 até 20000
3140852;3 - Sudeste;31;Minas Gerais;Matias Cardoso;11050;3 - 10001 até 20000
3140902;3 - Sudeste;31;Minas Gerais;Matipó;18808;3 - 10001 até 20000
3141009;3 - Sudeste;31;Minas Gerais;Mato Verde;12508;3 - 10001 até 20000
3141108;3 - Sudeste;31;Minas Gerais;Matozinhos;37473;4 - 20001 até 50000
3141207;3 - Sudeste;31;Minas Gerais;Matutina;3758;1 - Até 5000
3141306;3 - Sudeste;31;Minas Gerais;Medeiros;3771;1 - Até 5000
3141405;3 - Sudeste;31;Minas Gerais;Medina;20882;4 - 20001 até 50000
3141504;3 - Sudeste;31;Minas Gerais;Mendes Pimentel;6446;2 - 5001 até 10000
3141603;3 - Sudeste;31;Minas Gerais;Mercês;10720;3 - 10001 até 20000
3141702;3 - Sudeste;31;Minas Gerais;Mesquita;5666;2 - 5001 até 10000
3141801;3 - Sudeste;31;Minas Gerais;Minas Novas;31471;4 - 20001 até 50000
3141900;3 - Sudeste;31;Minas Gerais;Minduri;3896;1 - Até 5000
3142007;3 - Sudeste;31;Minas Gerais;Mirabela;13557;3 - 10001 até 20000
3142106;3 - Sudeste;31;Minas Gerais;Miradouro;10721;3 - 10001 até 20000
3142205;3 - Sudeste;31;Minas Gerais;Miraí;14913;3 - 10001 até 20000
3142254;3 - Sudeste;31;Minas Gerais;Miravânia;4861;1 - Até 5000
3142304;3 - Sudeste;31;Minas Gerais;Moeda;4904;1 - Até 5000
3142403;3 - Sudeste;31;Minas Gerais;Moema;7479;2 - 5001 até 10000
3142502;3 - Sudeste;31;Minas Gerais;Monjolos;2240;1 - Até 5000
3142601;3 - Sudeste;31;Minas Gerais;Monsenhor Paulo;8648;2 - 5001 até 10000
3142700;3 - Sudeste;31;Minas Gerais;Montalvânia;15012;3 - 10001 até 20000
3142809;3 - Sudeste;31;Minas Gerais;Monte Alegre de Minas;20999;4 - 20001 até 50000
3142908;3 - Sudeste;31;Minas Gerais;Monte Azul;21017;4 - 20001 até 50000
3143005;3 - Sudeste;31;Minas Gerais;Monte Belo;13180;3 - 10001 até 20000
3143104;3 - Sudeste;31;Minas Gerais;Monte Carmelo;47682;4 - 20001 até 50000
3143153;3 - Sudeste;31;Minas Gerais;Monte Formoso;4889;1 - Até 5000
3143203;3 - Sudeste;31;Minas Gerais;Monte Santo de Minas;21534;4 - 20001 até 50000
3143302;3 - Sudeste;31;Minas Gerais;Montes Claros;404804;6 - 100001 até 500000
3143401;3 - Sudeste;31;Minas Gerais;Monte Sião;23569;4 - 20001 até 50000
3143450;3 - Sudeste;31;Minas Gerais;Montezuma;8180;2 - 5001 até 10000
3143500;3 - Sudeste;31;Minas Gerais;Morada Nova de Minas;8815;2 - 5001 até 10000
3143609;3 - Sudeste;31;Minas Gerais;Morro da Garça;2488;1 - Até 5000
3143708;3 - Sudeste;31;Minas Gerais;Morro do Pilar;3211;1 - Até 5000
3143807;3 - Sudeste;31;Minas Gerais;Munhoz;6065;2 - 5001 até 10000
3143906;3 - Sudeste;31;Minas Gerais;Muriaé;108113;6 - 100001 até 500000
3144003;3 - Sudeste;31;Minas Gerais;Mutum;26997;4 - 20001 até 50000
3144102;3 - Sudeste;31;Minas Gerais;Muzambinho;20594;4 - 20001 até 50000
3144201;3 - Sudeste;31;Minas Gerais;Nacip Raydan;3219;1 - Até 5000
3144300;3 - Sudeste;31;Minas Gerais;Nanuque;40839;4 - 20001 até 50000
3144359;3 - Sudeste;31;Minas Gerais;Naque;6939;2 - 5001 até 10000
3144375;3 - Sudeste;31;Minas Gerais;Natalândia;3314;1 - Até 5000
3144409;3 - Sudeste;31;Minas Gerais;Natércia;4731;1 - Até 5000
3144508;3 - Sudeste;31;Minas Gerais;Nazareno;8555;2 - 5001 até 10000
3144607;3 - Sudeste;31;Minas Gerais;Nepomuceno;26709;4 - 20001 até 50000
3144656;3 - Sudeste;31;Minas Gerais;Ninheira;10263;3 - 10001 até 20000
3144672;3 - Sudeste;31;Minas Gerais;Nova Belém;3255;1 - Até 5000
3144706;3 - Sudeste;31;Minas Gerais;Nova Era;17607;3 - 10001 até 20000
3144805;3 - Sudeste;31;Minas Gerais;Nova Lima;93577;5 - 50001 até 100000
3144904;3 - Sudeste;31;Minas Gerais;Nova Módica;3627;1 - Até 5000
3145000;3 - Sudeste;31;Minas Gerais;Nova Ponte;15280;3 - 10001 até 20000
3145059;3 - Sudeste;31;Minas Gerais;Nova Porteirinha;7504;2 - 5001 até 10000
3145109;3 - Sudeste;31;Minas Gerais;Nova Resende;16610;3 - 10001 até 20000
3145208;3 - Sudeste;31;Minas Gerais;Nova Serrana;99770;5 - 50001 até 100000
3145307;3 - Sudeste;31;Minas Gerais;Novo Cruzeiro;31326;4 - 20001 até 50000
3145356;3 - Sudeste;31;Minas Gerais;Novo Oriente de Minas;10731;3 - 10001 até 20000
3145372;3 - Sudeste;31;Minas Gerais;Novorizonte;5273;2 - 5001 até 10000
3145406;3 - Sudeste;31;Minas Gerais;Olaria;1775;1 - Até 5000
3145455;3 - Sudeste;31;Minas Gerais;Olhos-d'Água;6018;2 - 5001 até 10000
3145505;3 - Sudeste;31;Minas Gerais;Olímpio Noronha;2765;1 - Até 5000
3145604;3 - Sudeste;31;Minas Gerais;Oliveira;41529;4 - 20001 até 50000
3145703;3 - Sudeste;31;Minas Gerais;Oliveira Fortes;2136;1 - Até 5000
3145802;3 - Sudeste;31;Minas Gerais;Onça de Pitangui;3144;1 - Até 5000
3145851;3 - Sudeste;31;Minas Gerais;Oratórios;4647;1 - Até 5000
3145877;3 - Sudeste;31;Minas Gerais;Orizânia;7954;2 - 5001 até 10000
3145901;3 - Sudeste;31;Minas Gerais;Ouro Branco;39121;4 - 20001 até 50000
3146008;3 - Sudeste;31;Minas Gerais;Ouro Fino;33481;4 - 20001 até 50000
3146107;3 - Sudeste;31;Minas Gerais;Ouro Preto;73994;5 - 50001 até 100000
3146206;3 - Sudeste;31;Minas Gerais;Ouro Verde de Minas;5954;2 - 5001 até 10000
3146255;3 - Sudeste;31;Minas Gerais;Padre Carvalho;6332;2 - 5001 até 10000
3146305;3 - Sudeste;31;Minas Gerais;Padre Paraíso;20052;4 - 20001 até 50000
3146404;3 - Sudeste;31;Minas Gerais;Paineiras;4510;1 - Até 5000
3146503;3 - Sudeste;31;Minas Gerais;Pains;8270;2 - 5001 até 10000
3146552;3 - Sudeste;31;Minas Gerais;Pai Pedro;6084;2 - 5001 até 10000
3146602;3 - Sudeste;31;Minas Gerais;Paiva;1535;1 - Até 5000
3146701;3 - Sudeste;31;Minas Gerais;Palma;6621;2 - 5001 até 10000
3146750;3 - Sudeste;31;Minas Gerais;Palmópolis;5671;2 - 5001 até 10000
3146909;3 - Sudeste;31;Minas Gerais;Papagaios;15543;3 - 10001 até 20000
3147006;3 - Sudeste;31;Minas Gerais;Paracatu;92430;5 - 50001 até 100000
3147105;3 - Sudeste;31;Minas Gerais;Pará de Minas;93101;5 - 50001 até 100000
3147204;3 - Sudeste;31;Minas Gerais;Paraguaçu;21418;4 - 20001 até 50000
3147303;3 - Sudeste;31;Minas Gerais;Paraisópolis;20940;4 - 20001 até 50000
3147402;3 - Sudeste;31;Minas Gerais;Paraopeba;24375;4 - 20001 até 50000
3147501;3 - Sudeste;31;Minas Gerais;Passabém;1664;1 - Até 5000
3147600;3 - Sudeste;31;Minas Gerais;Passa Quatro;16294;3 - 10001 até 20000
3147709;3 - Sudeste;31;Minas Gerais;Passa Tempo;8112;2 - 5001 até 10000
3147808;3 - Sudeste;31;Minas Gerais;Passa Vinte;2048;1 - Até 5000
3147907;3 - Sudeste;31;Minas Gerais;Passos;113998;6 - 100001 até 500000
3147956;3 - Sudeste;31;Minas Gerais;Patis;5942;2 - 5001 até 10000
3148004;3 - Sudeste;31;Minas Gerais;Patos de Minas;150833;6 - 100001 até 500000
3148103;3 - Sudeste;31;Minas Gerais;Patrocínio;90041;5 - 50001 até 100000
3148202;3 - Sudeste;31;Minas Gerais;Patrocínio do Muriaé;5652;2 - 5001 até 10000
3148301;3 - Sudeste;31;Minas Gerais;Paula Cândido;9557;2 - 5001 até 10000
3148400;3 - Sudeste;31;Minas Gerais;Paulistas;4849;1 - Até 5000
3148509;3 - Sudeste;31;Minas Gerais;Pavão;8481;2 - 5001 até 10000
3148608;3 - Sudeste;31;Minas Gerais;Peçanha;17545;3 - 10001 até 20000
3148707;3 - Sudeste;31;Minas Gerais;Pedra Azul;24319;4 - 20001 até 50000
3148756;3 - Sudeste;31;Minas Gerais;Pedra Bonita;7065;2 - 5001 até 10000
3148806;3 - Sudeste;31;Minas Gerais;Pedra do Anta;3100;1 - Até 5000
3148905;3 - Sudeste;31;Minas Gerais;Pedra do Indaiá;3969;1 - Até 5000
3149002;3 - Sudeste;31;Minas Gerais;Pedra Dourada;2475;1 - Até 5000
3149101;3 - Sudeste;31;Minas Gerais;Pedralva;11246;3 - 10001 até 20000
3149150;3 - Sudeste;31;Minas Gerais;Pedras de Maria da Cruz;11453;3 - 10001 até 20000
3149200;3 - Sudeste;31;Minas Gerais;Pedrinópolis;3626;1 - Até 5000
3149309;3 - Sudeste;31;Minas Gerais;Pedro Leopoldo;63789;5 - 50001 até 100000
3149408;3 - Sudeste;31;Minas Gerais;Pedro Teixeira;1808;1 - Até 5000
3149507;3 - Sudeste;31;Minas Gerais;Pequeri;3310;1 - Até 5000
3149606;3 - Sudeste;31;Minas Gerais;Pequi;4379;1 - Até 5000
3149705;3 - Sudeste;31;Minas Gerais;Perdigão;11249;3 - 10001 até 20000
3149804;3 - Sudeste;31;Minas Gerais;Perdizes;16009;3 - 10001 até 20000
3149903;3 - Sudeste;31;Minas Gerais;Perdões;21291;4 - 20001 até 50000
3149952;3 - Sudeste;31;Minas Gerais;Periquito;6847;2 - 5001 até 10000
3150000;3 - Sudeste;31;Minas Gerais;Pescador;4246;1 - Até 5000
3150109;3 - Sudeste;31;Minas Gerais;Piau;2763;1 - Até 5000
3150158;3 - Sudeste;31;Minas Gerais;Piedade de Caratinga;8426;2 - 5001 até 10000
3150208;3 - Sudeste;31;Minas Gerais;Piedade de Ponte Nova;4140;1 - Até 5000
3150307;3 - Sudeste;31;Minas Gerais;Piedade do Rio Grande;4528;1 - Até 5000
3150406;3 - Sudeste;31;Minas Gerais;Piedade dos Gerais;4955;1 - Até 5000
3150505;3 - Sudeste;31;Minas Gerais;Pimenta;8631;2 - 5001 até 10000
3150539;3 - Sudeste;31;Minas Gerais;Pingo d'Água;4894;1 - Até 5000
3150570;3 - Sudeste;31;Minas Gerais;Pintópolis;7490;2 - 5001 até 10000
3150604;3 - Sudeste;31;Minas Gerais;Piracema;6421;2 - 5001 até 10000
3150703;3 - Sudeste;31;Minas Gerais;Pirajuba;6044;2 - 5001 até 10000
3150802;3 - Sudeste;31;Minas Gerais;Piranga;17618;3 - 10001 até 20000
3150901;3 - Sudeste;31;Minas Gerais;Piranguçu;5455;2 - 5001 até 10000
3151008;3 - Sudeste;31;Minas Gerais;Piranguinho;8550;2 - 5001 até 10000
3151107;3 - Sudeste;31;Minas Gerais;Pirapetinga;10731;3 - 10001 até 20000
3151206;3 - Sudeste;31;Minas Gerais;Pirapora;56208;5 - 50001 até 100000
3151305;3 - Sudeste;31;Minas Gerais;Piraúba;10816;3 - 10001 até 20000
3151404;3 - Sudeste;31;Minas Gerais;Pitangui;27755;4 - 20001 até 50000
3151503;3 - Sudeste;31;Minas Gerais;Piumhi;34456;4 - 20001 até 50000
3151602;3 - Sudeste;31;Minas Gerais;Planura;11968;3 - 10001 até 20000
3151701;3 - Sudeste;31;Minas Gerais;Poço Fundo;16734;3 - 10001 até 20000
3151800;3 - Sudeste;31;Minas Gerais;Poços de Caldas;166111;6 - 100001 até 500000
3151909;3 - Sudeste;31;Minas Gerais;Pocrane;8508;2 - 5001 até 10000
3152006;3 - Sudeste;31;Minas Gerais;Pompéu;31583;4 - 20001 até 50000
3152105;3 - Sudeste;31;Minas Gerais;Ponte Nova;59605;5 - 50001 até 100000
3152131;3 - Sudeste;31;Minas Gerais;Ponto Chique;4237;1 - Até 5000
3152170;3 - Sudeste;31;Minas Gerais;Ponto dos Volantes;12061;3 - 10001 até 20000
3152204;3 - Sudeste;31;Minas Gerais;Porteirinha;37950;4 - 20001 até 50000
3152303;3 - Sudeste;31;Minas Gerais;Porto Firme;11208;3 - 10001 até 20000
3152402;3 - Sudeste;31;Minas Gerais;Poté;16491;3 - 10001 até 20000
3152501;3 - Sudeste;31;Minas Gerais;Pouso Alegre;148862;6 - 100001 até 500000
3152600;3 - Sudeste;31;Minas Gerais;Pouso Alto;5981;2 - 5001 até 10000
3152709;3 - Sudeste;31;Minas Gerais;Prados;8979;2 - 5001 até 10000
3152808;3 - Sudeste;31;Minas Gerais;Prata;27688;4 - 20001 até 50000
3152907;3 - Sudeste;31;Minas Gerais;Pratápolis;8642;2 - 5001 até 10000
3153004;3 - Sudeste;31;Minas Gerais;Pratinha;3573;1 - Até 5000
3153103;3 - Sudeste;31;Minas Gerais;Presidente Bernardes;5398;2 - 5001 até 10000
3153202;3 - Sudeste;31;Minas Gerais;Presidente Juscelino;3676;1 - Até 5000
3153301;3 - Sudeste;31;Minas Gerais;Presidente Kubitschek;3004;1 - Até 5000
3153400;3 - Sudeste;31;Minas Gerais;Presidente Olegário;19377;3 - 10001 até 20000
3153509;3 - Sudeste;31;Minas Gerais;Alto Jequitibá;8333;2 - 5001 até 10000
3153608;3 - Sudeste;31;Minas Gerais;Prudente de Morais;10629;3 - 10001 até 20000
3153707;3 - Sudeste;31;Minas Gerais;Quartel Geral;3542;1 - Até 5000
3153806;3 - Sudeste;31;Minas Gerais;Queluzito;1934;1 - Até 5000
3153905;3 - Sudeste;31;Minas Gerais;Raposos;16277;3 - 10001 até 20000
3154002;3 - Sudeste;31;Minas Gerais;Raul Soares;23814;4 - 20001 até 50000
3154101;3 - Sudeste;31;Minas Gerais;Recreio;10514;3 - 10001 até 20000
3154150;3 - Sudeste;31;Minas Gerais;Reduto;7105;2 - 5001 até 10000
3154200;3 - Sudeste;31;Minas Gerais;Resende Costa;11459;3 - 10001 até 20000
3154309;3 - Sudeste;31;Minas Gerais;Resplendor;17398;3 - 10001 até 20000
3154408;3 - Sudeste;31;Minas Gerais;Ressaquinha;4798;1 - Até 5000
3154457;3 - Sudeste;31;Minas Gerais;Riachinho;8138;2 - 5001 até 10000
3154507;3 - Sudeste;31;Minas Gerais;Riacho dos Machados;9487;2 - 5001 até 10000
3154606;3 - Sudeste;31;Minas Gerais;Ribeirão das Neves;331045;6 - 100001 até 500000
3154705;3 - Sudeste;31;Minas Gerais;Ribeirão Vermelho;4019;1 - Até 5000
3154804;3 - Sudeste;31;Minas Gerais;Rio Acima;10203;3 - 10001 até 20000
3154903;3 - Sudeste;31;Minas Gerais;Rio Casca;13659;3 - 10001 até 20000
3155009;3 - Sudeste;31;Minas Gerais;Rio Doce;2599;1 - Até 5000
3155108;3 - Sudeste;31;Minas Gerais;Rio do Prado;5167;2 - 5001 até 10000
3155207;3 - Sudeste;31;Minas Gerais;Rio Espera;5549;2 - 5001 até 10000
3155306;3 - Sudeste;31;Minas Gerais;Rio Manso;5783;2 - 5001 até 10000
3155405;3 - Sudeste;31;Minas Gerais;Rio Novo;8941;2 - 5001 até 10000
3155504;3 - Sudeste;31;Minas Gerais;Rio Paranaíba;12291;3 - 10001 até 20000
3155603;3 - Sudeste;31;Minas Gerais;Rio Pardo de Minas;30779;4 - 20001 até 50000
3155702;3 - Sudeste;31;Minas Gerais;Rio Piracicaba;14346;3 - 10001 até 20000
3155801;3 - Sudeste;31;Minas Gerais;Rio Pomba;17858;3 - 10001 até 20000
3155900;3 - Sudeste;31;Minas Gerais;Rio Preto;5467;2 - 5001 até 10000
3156007;3 - Sudeste;31;Minas Gerais;Rio Vermelho;12957;3 - 10001 até 20000
3156106;3 - Sudeste;31;Minas Gerais;Ritápolis;4648;1 - Até 5000
3156205;3 - Sudeste;31;Minas Gerais;Rochedo de Minas;2289;1 - Até 5000
3156304;3 - Sudeste;31;Minas Gerais;Rodeiro;7991;2 - 5001 até 10000
3156403;3 - Sudeste;31;Minas Gerais;Romaria;3547;1 - Até 5000
3156452;3 - Sudeste;31;Minas Gerais;Rosário da Limeira;4566;1 - Até 5000
3156502;3 - Sudeste;31;Minas Gerais;Rubelita;6198;2 - 5001 até 10000
3156601;3 - Sudeste;31;Minas Gerais;Rubim;10226;3 - 10001 até 20000
3156700;3 - Sudeste;31;Minas Gerais;Sabará;135421;6 - 100001 até 500000
3156809;3 - Sudeste;31;Minas Gerais;Sabinópolis;15525;3 - 10001 até 20000
3156908;3 - Sudeste;31;Minas Gerais;Sacramento;25989;4 - 20001 até 50000
3157005;3 - Sudeste;31;Minas Gerais;Salinas;41349;4 - 20001 até 50000
3157104;3 - Sudeste;31;Minas Gerais;Salto da Divisa;7007;2 - 5001 até 10000
3157203;3 - Sudeste;31;Minas Gerais;Santa Bárbara;30807;4 - 20001 até 50000
3157252;3 - Sudeste;31;Minas Gerais;Santa Bárbara do Leste;8113;2 - 5001 até 10000
3157278;3 - Sudeste;31;Minas Gerais;Santa Bárbara do Monte Verde;3117;1 - Até 5000
3157302;3 - Sudeste;31;Minas Gerais;Santa Bárbara do Tugúrio;4454;1 - Até 5000
3157336;3 - Sudeste;31;Minas Gerais;Santa Cruz de Minas;8541;2 - 5001 até 10000
3157377;3 - Sudeste;31;Minas Gerais;Santa Cruz de Salinas;4177;1 - Até 5000
3157401;3 - Sudeste;31;Minas Gerais;Santa Cruz do Escalvado;4793;1 - Até 5000
3157500;3 - Sudeste;31;Minas Gerais;Santa Efigênia de Minas;4438;1 - Até 5000
3157609;3 - Sudeste;31;Minas Gerais;Santa Fé de Minas;3866;1 - Até 5000
3157658;3 - Sudeste;31;Minas Gerais;Santa Helena de Minas;6345;2 - 5001 até 10000
3157708;3 - Sudeste;31;Minas Gerais;Santa Juliana;13743;3 - 10001 até 20000
3157807;3 - Sudeste;31;Minas Gerais;Santa Luzia;218147;6 - 100001 até 500000
3157906;3 - Sudeste;31;Minas Gerais;Santa Margarida;16111;3 - 10001 até 20000
3158003;3 - Sudeste;31;Minas Gerais;Santa Maria de Itabira;10836;3 - 10001 até 20000
